Kosten nach Verbesserung: 3.111275572297222E7
Variable Kosten: 12755.722972222138
Anzahl Umlaeufe: 74
Ersparnis: 2.1499600264427774E7
Anzahl Ladestationen: 6
Gesamtverbrauch in kWh: 20324.520499999846
Zeitdauer: 536.3613888888889
Anzahl Servicefahrten: 867

*;;;;;;;;;;
* Ergebnis;;;;;;;;;;
*;;;;;;;;;;
Ergebnis: Iteration; Kosten; Fahrzeuge; Ladestationen
96588;3.1112762659277778E7;74;6
96589;3.1112762659277778E7;74;6
96590;3.1112762659277778E7;74;6
96591;3.1112762659277778E7;74;6
96592;3.1112762659277778E7;74;6
96593;3.1112762659277778E7;74;6
96594;3.1112762659277778E7;74;6
96595;3.1112762659277778E7;74;6
96596;3.1112762659277778E7;74;6
96597;3.1112762659277778E7;74;6
96598;3.1112762659277778E7;74;6
96599;3.1112762659277778E7;74;6
96600;3.1112762659277778E7;74;6
96601;3.1112762659277778E7;74;6
96602;3.1112762659277778E7;74;6
96603;3.1112762659277778E7;74;6
96604;3.1112762659277778E7;74;6
96605;3.1112762659277778E7;74;6
96606;3.1112762659277778E7;74;6
96607;3.1112762659277778E7;74;6
96608;3.1112762659277778E7;74;6
96609;3.1112762659277778E7;74;6
96610;3.1112762659277778E7;74;6
96611;3.1112762659277778E7;74;6
96612;3.1112762659277778E7;74;6
96613;3.1112762659277778E7;74;6
96614;3.1112762659277778E7;74;6
96615;3.1112762659277778E7;74;6
96616;3.1112762659277778E7;74;6
96617;3.1112762659277778E7;74;6
96618;3.1112762659277778E7;74;6
96619;3.1112762659277778E7;74;6
96620;3.1112762659277778E7;74;6
96621;3.1112762659277778E7;74;6
96622;3.1112762659277778E7;74;6
96623;3.1112762659277778E7;74;6
96624;3.1112762659277778E7;74;6
96625;3.1112762659277778E7;74;6
96626;3.1112762659277778E7;74;6
96627;3.1112762659277778E7;74;6
96628;3.1112762659277778E7;74;6
96629;3.1112762659277778E7;74;6
96630;3.1112762659277778E7;74;6
96631;3.1112762659277778E7;74;6
96632;3.1112762659277778E7;74;6
96633;3.1112762659277778E7;74;6
96634;3.1112762659277778E7;74;6
96635;3.1112762659277778E7;74;6
96636;3.1112762659277778E7;74;6
96637;3.1112762659277778E7;74;6
96638;3.1112762659277778E7;74;6
96639;3.1112762659277778E7;74;6
96640;3.1112762659277778E7;74;6
96641;3.1112762659277778E7;74;6
96642;3.1112762659277778E7;74;6
96643;3.1112762659277778E7;74;6
96644;3.1112762659277778E7;74;6
96645;3.1112762659277778E7;74;6
96646;3.1112762659277778E7;74;6
96647;3.1112762659277778E7;74;6
96648;3.1112762659277778E7;74;6
96649;3.1112762659277778E7;74;6
96650;3.1112762659277778E7;74;6
96651;3.1112762659277778E7;74;6
96652;3.1112762659277778E7;74;6
96653;3.1112762659277778E7;74;6
96654;3.1112762659277778E7;74;6
96655;3.1112762659277778E7;74;6
96656;3.1112762659277778E7;74;6
96657;3.1112762659277778E7;74;6
96658;3.1112762659277778E7;74;6
96659;3.1112762659277778E7;74;6
96660;3.1112762659277778E7;74;6
96661;3.1112762659277778E7;74;6
96662;3.1112762659277778E7;74;6
96663;3.1112762659277778E7;74;6
96664;3.1112762659277778E7;74;6
96665;3.1112762659277778E7;74;6
96666;3.1112762659277778E7;74;6
96667;3.1112762659277778E7;74;6
96668;3.1112762659277778E7;74;6
96669;3.1112762659277778E7;74;6
96670;3.1112762659277778E7;74;6
96671;3.1112762659277778E7;74;6
96672;3.1112762659277778E7;74;6
96673;3.1112762659277778E7;74;6
96674;3.1112762659277778E7;74;6
96675;3.1112762659277778E7;74;6
96676;3.1112762659277778E7;74;6
96677;3.1112762659277778E7;74;6
96678;3.1112762659277778E7;74;6
96679;3.1112762659277778E7;74;6
96680;3.1112762659277778E7;74;6
96681;3.1112762659277778E7;74;6
96682;3.1112762659277778E7;74;6
96683;3.1112762659277778E7;74;6
96684;3.1112762659277778E7;74;6
96685;3.1112762659277778E7;74;6
96686;3.1112762659277778E7;74;6
96687;3.1112762659277778E7;74;6
96688;3.1112762659277778E7;74;6
96689;3.111275572297222E7;74;6
96690;3.111275572297222E7;74;6
96691;3.111275572297222E7;74;6
96692;3.111275572297222E7;74;6
96693;3.111275572297222E7;74;6
96694;3.111275572297222E7;74;6
96695;3.111275572297222E7;74;6
96696;3.111275572297222E7;74;6
96697;3.111275572297222E7;74;6
96698;3.111275572297222E7;74;6
96699;3.111275572297222E7;74;6
96700;3.111275572297222E7;74;6
96701;3.111275572297222E7;74;6
96702;3.111275572297222E7;74;6
96703;3.111275572297222E7;74;6
96704;3.111275572297222E7;74;6
96705;3.111275572297222E7;74;6
96706;3.111275572297222E7;74;6
96707;3.111275572297222E7;74;6
96708;3.111275572297222E7;74;6
96709;3.111275572297222E7;74;6
96710;3.111275572297222E7;74;6
96711;3.111275572297222E7;74;6
96712;3.111275572297222E7;74;6
96713;3.111275572297222E7;74;6
96714;3.111275572297222E7;74;6
96715;3.111275572297222E7;74;6
96716;3.111275572297222E7;74;6
96717;3.111275572297222E7;74;6
96718;3.111275572297222E7;74;6
96719;3.111275572297222E7;74;6
96720;3.111275572297222E7;74;6
96721;3.111275572297222E7;74;6
96722;3.111275572297222E7;74;6
96723;3.111275572297222E7;74;6
96724;3.111275572297222E7;74;6
96725;3.111275572297222E7;74;6
96726;3.111275572297222E7;74;6
96727;3.111275572297222E7;74;6
96728;3.111275572297222E7;74;6
96729;3.111275572297222E7;74;6
96730;3.111275572297222E7;74;6
96731;3.111275572297222E7;74;6
96732;3.111275572297222E7;74;6
96733;3.111275572297222E7;74;6
96734;3.111275572297222E7;74;6
96735;3.111275572297222E7;74;6
96736;3.111275572297222E7;74;6
96737;3.111275572297222E7;74;6
96738;3.111275572297222E7;74;6
96739;3.111275572297222E7;74;6
96740;3.111275572297222E7;74;6
96741;3.111275572297222E7;74;6
96742;3.111275572297222E7;74;6
96743;3.111275572297222E7;74;6
96744;3.111275572297222E7;74;6
96745;3.111275572297222E7;74;6
96746;3.111275572297222E7;74;6
96747;3.111275572297222E7;74;6
96748;3.111275572297222E7;74;6
96749;3.111275572297222E7;74;6
96750;3.111275572297222E7;74;6
96751;3.111275572297222E7;74;6
96752;3.111275572297222E7;74;6
96753;3.111275572297222E7;74;6
96754;3.111275572297222E7;74;6
96755;3.111275572297222E7;74;6
96756;3.111275572297222E7;74;6
96757;3.111275572297222E7;74;6
96758;3.111275572297222E7;74;6
96759;3.111275572297222E7;74;6
96760;3.111275572297222E7;74;6
96761;3.111275572297222E7;74;6
96762;3.111275572297222E7;74;6
96763;3.111275572297222E7;74;6
96764;3.111275572297222E7;74;6
96765;3.111275572297222E7;74;6
96766;3.111275572297222E7;74;6
96767;3.111275572297222E7;74;6
96768;3.111275572297222E7;74;6
96769;3.111275572297222E7;74;6
96770;3.111275572297222E7;74;6
96771;3.111275572297222E7;74;6
96772;3.111275572297222E7;74;6
96773;3.111275572297222E7;74;6
96774;3.111275572297222E7;74;6
96775;3.111275572297222E7;74;6
96776;3.111275572297222E7;74;6
96777;3.111275572297222E7;74;6
96778;3.111275572297222E7;74;6
96779;3.111275572297222E7;74;6
96780;3.111275572297222E7;74;6
96781;3.111275572297222E7;74;6
96782;3.111275572297222E7;74;6
96783;3.111275572297222E7;74;6
96784;3.111275572297222E7;74;6
96785;3.111275572297222E7;74;6
96786;3.111275572297222E7;74;6
96787;3.111275572297222E7;74;6
96788;3.111275572297222E7;74;6
96789;3.111275572297222E7;74;6
96790;3.111275572297222E7;74;6
96791;3.111275572297222E7;74;6
96792;3.111275572297222E7;74;6
96793;3.111275572297222E7;74;6
96794;3.111275572297222E7;74;6
96795;3.111275572297222E7;74;6
96796;3.111275572297222E7;74;6
96797;3.111275572297222E7;74;6
96798;3.111275572297222E7;74;6
96799;3.111275572297222E7;74;6
96800;3.111275572297222E7;74;6
96801;3.111275572297222E7;74;6
96802;3.111275572297222E7;74;6
96803;3.111275572297222E7;74;6
96804;3.111275572297222E7;74;6
96805;3.111275572297222E7;74;6
96806;3.111275572297222E7;74;6
96807;3.111275572297222E7;74;6
96808;3.111275572297222E7;74;6
96809;3.111275572297222E7;74;6
96810;3.111275572297222E7;74;6
96811;3.111275572297222E7;74;6
96812;3.111275572297222E7;74;6
96813;3.111275572297222E7;74;6
96814;3.111275572297222E7;74;6
96815;3.111275572297222E7;74;6
96816;3.111275572297222E7;74;6
96817;3.111275572297222E7;74;6
96818;3.111275572297222E7;74;6
96819;3.111275572297222E7;74;6
96820;3.111275572297222E7;74;6
96821;3.111275572297222E7;74;6
96822;3.111275572297222E7;74;6
96823;3.111275572297222E7;74;6
96824;3.111275572297222E7;74;6
96825;3.111275572297222E7;74;6
96826;3.111275572297222E7;74;6
96827;3.111275572297222E7;74;6
96828;3.111275572297222E7;74;6
96829;3.111275572297222E7;74;6
96830;3.111275572297222E7;74;6
96831;3.111275572297222E7;74;6
96832;3.111275572297222E7;74;6
96833;3.111275572297222E7;74;6
96834;3.111275572297222E7;74;6
96835;3.111275572297222E7;74;6
96836;3.111275572297222E7;74;6
96837;3.111275572297222E7;74;6
96838;3.111275572297222E7;74;6
96839;3.111275572297222E7;74;6
96840;3.111275572297222E7;74;6
96841;3.111275572297222E7;74;6
96842;3.111275572297222E7;74;6
96843;3.111275572297222E7;74;6
96844;3.111275572297222E7;74;6
96845;3.111275572297222E7;74;6
96846;3.111275572297222E7;74;6
96847;3.111275572297222E7;74;6
96848;3.111275572297222E7;74;6
96849;3.111275572297222E7;74;6
96850;3.111275572297222E7;74;6
96851;3.111275572297222E7;74;6
96852;3.111275572297222E7;74;6
96853;3.111275572297222E7;74;6
96854;3.111275572297222E7;74;6
96855;3.111275572297222E7;74;6
96856;3.111275572297222E7;74;6
96857;3.111275572297222E7;74;6
96858;3.111275572297222E7;74;6
96859;3.111275572297222E7;74;6
96860;3.111275572297222E7;74;6
96861;3.111275572297222E7;74;6
96862;3.111275572297222E7;74;6
96863;3.111275572297222E7;74;6
96864;3.111275572297222E7;74;6
96865;3.111275572297222E7;74;6
96866;3.111275572297222E7;74;6
96867;3.111275572297222E7;74;6
96868;3.111275572297222E7;74;6
96869;3.111275572297222E7;74;6
96870;3.111275572297222E7;74;6
96871;3.111275572297222E7;74;6
96872;3.111275572297222E7;74;6
96873;3.111275572297222E7;74;6
96874;3.111275572297222E7;74;6
96875;3.111275572297222E7;74;6
96876;3.111275572297222E7;74;6
96877;3.111275572297222E7;74;6
96878;3.111275572297222E7;74;6
96879;3.111275572297222E7;74;6
96880;3.111275572297222E7;74;6
96881;3.111275572297222E7;74;6
96882;3.111275572297222E7;74;6
96883;3.111275572297222E7;74;6
96884;3.111275572297222E7;74;6
96885;3.111275572297222E7;74;6
96886;3.111275572297222E7;74;6
96887;3.111275572297222E7;74;6
96888;3.111275572297222E7;74;6
96889;3.111275572297222E7;74;6
96890;3.111275572297222E7;74;6
96891;3.111275572297222E7;74;6
96892;3.111275572297222E7;74;6
96893;3.111275572297222E7;74;6
96894;3.111275572297222E7;74;6
96895;3.111275572297222E7;74;6
96896;3.111275572297222E7;74;6
96897;3.111275572297222E7;74;6
96898;3.111275572297222E7;74;6
96899;3.111275572297222E7;74;6
96900;3.111275572297222E7;74;6
96901;3.111275572297222E7;74;6
96902;3.111275572297222E7;74;6
96903;3.111275572297222E7;74;6
96904;3.111275572297222E7;74;6
96905;3.111275572297222E7;74;6
96906;3.111275572297222E7;74;6
96907;3.111275572297222E7;74;6
96908;3.111275572297222E7;74;6
96909;3.111275572297222E7;74;6
96910;3.111275572297222E7;74;6
96911;3.111275572297222E7;74;6
96912;3.111275572297222E7;74;6
96913;3.111275572297222E7;74;6
96914;3.111275572297222E7;74;6
96915;3.111275572297222E7;74;6
96916;3.111275572297222E7;74;6
96917;3.111275572297222E7;74;6
96918;3.111275572297222E7;74;6
96919;3.111275572297222E7;74;6
96920;3.111275572297222E7;74;6
96921;3.111275572297222E7;74;6
96922;3.111275572297222E7;74;6
96923;3.111275572297222E7;74;6
96924;3.111275572297222E7;74;6
96925;3.111275572297222E7;74;6
96926;3.111275572297222E7;74;6
96927;3.111275572297222E7;74;6
96928;3.111275572297222E7;74;6
96929;3.111275572297222E7;74;6
96930;3.111275572297222E7;74;6
96931;3.111275572297222E7;74;6
96932;3.111275572297222E7;74;6
96933;3.111275572297222E7;74;6
96934;3.111275572297222E7;74;6
96935;3.111275572297222E7;74;6
96936;3.111275572297222E7;74;6
96937;3.111275572297222E7;74;6
96938;3.111275572297222E7;74;6
96939;3.111275572297222E7;74;6
96940;3.111275572297222E7;74;6
96941;3.111275572297222E7;74;6
96942;3.111275572297222E7;74;6
96943;3.111275572297222E7;74;6
96944;3.111275572297222E7;74;6
96945;3.111275572297222E7;74;6
96946;3.111275572297222E7;74;6
96947;3.111275572297222E7;74;6
96948;3.111275572297222E7;74;6
96949;3.111275572297222E7;74;6
96950;3.111275572297222E7;74;6
96951;3.111275572297222E7;74;6
96952;3.111275572297222E7;74;6
96953;3.111275572297222E7;74;6
96954;3.111275572297222E7;74;6
96955;3.111275572297222E7;74;6
96956;3.111275572297222E7;74;6
96957;3.111275572297222E7;74;6
96958;3.111275572297222E7;74;6
96959;3.111275572297222E7;74;6
96960;3.111275572297222E7;74;6
96961;3.111275572297222E7;74;6
96962;3.111275572297222E7;74;6
96963;3.111275572297222E7;74;6
96964;3.111275572297222E7;74;6
96965;3.111275572297222E7;74;6
96966;3.111275572297222E7;74;6
96967;3.111275572297222E7;74;6
96968;3.111275572297222E7;74;6
96969;3.111275572297222E7;74;6
96970;3.111275572297222E7;74;6
96971;3.111275572297222E7;74;6
96972;3.111275572297222E7;74;6
96973;3.111275572297222E7;74;6
96974;3.111275572297222E7;74;6
96975;3.111275572297222E7;74;6
96976;3.111275572297222E7;74;6
96977;3.111275572297222E7;74;6
96978;3.111275572297222E7;74;6
96979;3.111275572297222E7;74;6
96980;3.111275572297222E7;74;6
96981;3.111275572297222E7;74;6
96982;3.111275572297222E7;74;6
96983;3.111275572297222E7;74;6
96984;3.111275572297222E7;74;6
96985;3.111275572297222E7;74;6
96986;3.111275572297222E7;74;6
96987;3.111275572297222E7;74;6
96988;3.111275572297222E7;74;6
96989;3.111275572297222E7;74;6
96990;3.111275572297222E7;74;6
96991;3.111275572297222E7;74;6
96992;3.111275572297222E7;74;6
96993;3.111275572297222E7;74;6
96994;3.111275572297222E7;74;6
96995;3.111275572297222E7;74;6
96996;3.111275572297222E7;74;6
96997;3.111275572297222E7;74;6
96998;3.111275572297222E7;74;6
96999;3.111275572297222E7;74;6
97000;3.111275572297222E7;74;6
97001;3.111275572297222E7;74;6
97002;3.111275572297222E7;74;6
97003;3.111275572297222E7;74;6
97004;3.111275572297222E7;74;6
97005;3.111275572297222E7;74;6
97006;3.111275572297222E7;74;6
97007;3.111275572297222E7;74;6
97008;3.111275572297222E7;74;6
97009;3.111275572297222E7;74;6
97010;3.111275572297222E7;74;6
97011;3.111275572297222E7;74;6
97012;3.111275572297222E7;74;6
97013;3.111275572297222E7;74;6
97014;3.111275572297222E7;74;6
97015;3.111275572297222E7;74;6
97016;3.111275572297222E7;74;6
97017;3.111275572297222E7;74;6
97018;3.111275572297222E7;74;6
97019;3.111275572297222E7;74;6
97020;3.111275572297222E7;74;6
97021;3.111275572297222E7;74;6
97022;3.111275572297222E7;74;6
97023;3.111275572297222E7;74;6
97024;3.111275572297222E7;74;6
97025;3.111275572297222E7;74;6
97026;3.111275572297222E7;74;6
97027;3.111275572297222E7;74;6
97028;3.111275572297222E7;74;6
97029;3.111275572297222E7;74;6
97030;3.111275572297222E7;74;6
97031;3.111275572297222E7;74;6
97032;3.111275572297222E7;74;6
97033;3.111275572297222E7;74;6
97034;3.111275572297222E7;74;6
97035;3.111275572297222E7;74;6
97036;3.111275572297222E7;74;6
97037;3.111275572297222E7;74;6
97038;3.111275572297222E7;74;6
97039;3.111275572297222E7;74;6
97040;3.111275572297222E7;74;6
97041;3.111275572297222E7;74;6
97042;3.111275572297222E7;74;6
97043;3.111275572297222E7;74;6
97044;3.111275572297222E7;74;6
97045;3.111275572297222E7;74;6
97046;3.111275572297222E7;74;6
97047;3.111275572297222E7;74;6
97048;3.111275572297222E7;74;6
97049;3.111275572297222E7;74;6
97050;3.111275572297222E7;74;6
97051;3.111275572297222E7;74;6
97052;3.111275572297222E7;74;6
97053;3.111275572297222E7;74;6
97054;3.111275572297222E7;74;6
97055;3.111275572297222E7;74;6
97056;3.111275572297222E7;74;6
97057;3.111275572297222E7;74;6
97058;3.111275572297222E7;74;6
97059;3.111275572297222E7;74;6
97060;3.111275572297222E7;74;6
97061;3.111275572297222E7;74;6
97062;3.111275572297222E7;74;6
97063;3.111275572297222E7;74;6
97064;3.111275572297222E7;74;6
97065;3.111275572297222E7;74;6
97066;3.111275572297222E7;74;6
97067;3.111275572297222E7;74;6
97068;3.111275572297222E7;74;6
97069;3.111275572297222E7;74;6
97070;3.111275572297222E7;74;6
97071;3.111275572297222E7;74;6
97072;3.111275572297222E7;74;6
97073;3.111275572297222E7;74;6
97074;3.111275572297222E7;74;6
97075;3.111275572297222E7;74;6
97076;3.111275572297222E7;74;6
97077;3.111275572297222E7;74;6
97078;3.111275572297222E7;74;6
97079;3.111275572297222E7;74;6
97080;3.111275572297222E7;74;6
97081;3.111275572297222E7;74;6
97082;3.111275572297222E7;74;6
97083;3.111275572297222E7;74;6
97084;3.111275572297222E7;74;6
97085;3.111275572297222E7;74;6
97086;3.111275572297222E7;74;6
97087;3.111275572297222E7;74;6
97088;3.111275572297222E7;74;6
97089;3.111275572297222E7;74;6
97090;3.111275572297222E7;74;6
97091;3.111275572297222E7;74;6
97092;3.111275572297222E7;74;6
97093;3.111275572297222E7;74;6
97094;3.111275572297222E7;74;6
97095;3.111275572297222E7;74;6
97096;3.111275572297222E7;74;6
97097;3.111275572297222E7;74;6
97098;3.111275572297222E7;74;6
97099;3.111275572297222E7;74;6
97100;3.111275572297222E7;74;6
97101;3.111275572297222E7;74;6
97102;3.111275572297222E7;74;6
97103;3.111275572297222E7;74;6
97104;3.111275572297222E7;74;6
97105;3.111275572297222E7;74;6
97106;3.111275572297222E7;74;6
97107;3.111275572297222E7;74;6
97108;3.111275572297222E7;74;6
97109;3.111275572297222E7;74;6
97110;3.111275572297222E7;74;6
97111;3.111275572297222E7;74;6
97112;3.111275572297222E7;74;6
97113;3.111275572297222E7;74;6
97114;3.111275572297222E7;74;6
97115;3.111275572297222E7;74;6
97116;3.111275572297222E7;74;6
97117;3.111275572297222E7;74;6
97118;3.111275572297222E7;74;6
97119;3.111275572297222E7;74;6
97120;3.111275572297222E7;74;6
97121;3.111275572297222E7;74;6
97122;3.111275572297222E7;74;6
97123;3.111275572297222E7;74;6
97124;3.111275572297222E7;74;6
97125;3.111275572297222E7;74;6
97126;3.111275572297222E7;74;6
97127;3.111275572297222E7;74;6
97128;3.111275572297222E7;74;6
97129;3.111275572297222E7;74;6
97130;3.111275572297222E7;74;6
97131;3.111275572297222E7;74;6
97132;3.111275572297222E7;74;6
97133;3.111275572297222E7;74;6
97134;3.111275572297222E7;74;6
97135;3.111275572297222E7;74;6
97136;3.111275572297222E7;74;6
97137;3.111275572297222E7;74;6
97138;3.111275572297222E7;74;6
97139;3.111275572297222E7;74;6
97140;3.111275572297222E7;74;6
97141;3.111275572297222E7;74;6
97142;3.111275572297222E7;74;6
97143;3.111275572297222E7;74;6
97144;3.111275572297222E7;74;6
97145;3.111275572297222E7;74;6
97146;3.111275572297222E7;74;6
97147;3.111275572297222E7;74;6
97148;3.111275572297222E7;74;6
97149;3.111275572297222E7;74;6
97150;3.111275572297222E7;74;6
97151;3.111275572297222E7;74;6
97152;3.111275572297222E7;74;6
97153;3.111275572297222E7;74;6
97154;3.111275572297222E7;74;6
97155;3.111275572297222E7;74;6
97156;3.111275572297222E7;74;6
97157;3.111275572297222E7;74;6
97158;3.111275572297222E7;74;6
97159;3.111275572297222E7;74;6
97160;3.111275572297222E7;74;6
97161;3.111275572297222E7;74;6
97162;3.111275572297222E7;74;6
97163;3.111275572297222E7;74;6
97164;3.111275572297222E7;74;6
97165;3.111275572297222E7;74;6
97166;3.111275572297222E7;74;6
97167;3.111275572297222E7;74;6
97168;3.111275572297222E7;74;6
97169;3.111275572297222E7;74;6
97170;3.111275572297222E7;74;6
97171;3.111275572297222E7;74;6
97172;3.111275572297222E7;74;6
97173;3.111275572297222E7;74;6
97174;3.111275572297222E7;74;6
97175;3.111275572297222E7;74;6
97176;3.111275572297222E7;74;6
97177;3.111275572297222E7;74;6
97178;3.111275572297222E7;74;6
97179;3.111275572297222E7;74;6
97180;3.111275572297222E7;74;6
97181;3.111275572297222E7;74;6
97182;3.111275572297222E7;74;6
97183;3.111275572297222E7;74;6
97184;3.111275572297222E7;74;6
97185;3.111275572297222E7;74;6
97186;3.111275572297222E7;74;6
97187;3.111275572297222E7;74;6
97188;3.111275572297222E7;74;6
97189;3.111275572297222E7;74;6
97190;3.111275572297222E7;74;6
97191;3.111275572297222E7;74;6
97192;3.111275572297222E7;74;6
97193;3.111275572297222E7;74;6
97194;3.111275572297222E7;74;6
97195;3.111275572297222E7;74;6
97196;3.111275572297222E7;74;6
97197;3.111275572297222E7;74;6
97198;3.111275572297222E7;74;6
97199;3.111275572297222E7;74;6
97200;3.111275572297222E7;74;6
97201;3.111275572297222E7;74;6
97202;3.111275572297222E7;74;6
97203;3.111275572297222E7;74;6
97204;3.111275572297222E7;74;6
97205;3.111275572297222E7;74;6
97206;3.111275572297222E7;74;6
97207;3.111275572297222E7;74;6
97208;3.111275572297222E7;74;6
97209;3.111275572297222E7;74;6
97210;3.111275572297222E7;74;6
97211;3.111275572297222E7;74;6
97212;3.111275572297222E7;74;6
97213;3.111275572297222E7;74;6
97214;3.111275572297222E7;74;6
97215;3.111275572297222E7;74;6
97216;3.111275572297222E7;74;6
97217;3.111275572297222E7;74;6
97218;3.111275572297222E7;74;6
97219;3.111275572297222E7;74;6
97220;3.111275572297222E7;74;6
97221;3.111275572297222E7;74;6
97222;3.111275572297222E7;74;6
97223;3.111275572297222E7;74;6
97224;3.111275572297222E7;74;6
97225;3.111275572297222E7;74;6
97226;3.111275572297222E7;74;6
97227;3.111275572297222E7;74;6
97228;3.111275572297222E7;74;6
97229;3.111275572297222E7;74;6
97230;3.111275572297222E7;74;6
97231;3.111275572297222E7;74;6
97232;3.111275572297222E7;74;6
97233;3.111275572297222E7;74;6
97234;3.111275572297222E7;74;6
97235;3.111275572297222E7;74;6
97236;3.111275572297222E7;74;6
97237;3.111275572297222E7;74;6
97238;3.111275572297222E7;74;6
97239;3.111275572297222E7;74;6
97240;3.111275572297222E7;74;6
97241;3.111275572297222E7;74;6
97242;3.111275572297222E7;74;6
97243;3.111275572297222E7;74;6
97244;3.111275572297222E7;74;6
97245;3.111275572297222E7;74;6
97246;3.111275572297222E7;74;6
97247;3.111275572297222E7;74;6
97248;3.111275572297222E7;74;6
97249;3.111275572297222E7;74;6
97250;3.111275572297222E7;74;6
97251;3.111275572297222E7;74;6
97252;3.111275572297222E7;74;6
97253;3.111275572297222E7;74;6
97254;3.111275572297222E7;74;6
97255;3.111275572297222E7;74;6
97256;3.111275572297222E7;74;6
97257;3.111275572297222E7;74;6
97258;3.111275572297222E7;74;6
97259;3.111275572297222E7;74;6
97260;3.111275572297222E7;74;6
97261;3.111275572297222E7;74;6
97262;3.111275572297222E7;74;6
97263;3.111275572297222E7;74;6
97264;3.111275572297222E7;74;6
97265;3.111275572297222E7;74;6
97266;3.111275572297222E7;74;6
97267;3.111275572297222E7;74;6
97268;3.111275572297222E7;74;6
97269;3.111275572297222E7;74;6
97270;3.111275572297222E7;74;6
97271;3.111275572297222E7;74;6
97272;3.111275572297222E7;74;6
97273;3.111275572297222E7;74;6
97274;3.111275572297222E7;74;6
97275;3.111275572297222E7;74;6
97276;3.111275572297222E7;74;6
97277;3.111275572297222E7;74;6
97278;3.111275572297222E7;74;6
97279;3.111275572297222E7;74;6
97280;3.111275572297222E7;74;6
97281;3.111275572297222E7;74;6
97282;3.111275572297222E7;74;6
97283;3.111275572297222E7;74;6
97284;3.111275572297222E7;74;6
97285;3.111275572297222E7;74;6
97286;3.111275572297222E7;74;6
97287;3.111275572297222E7;74;6
97288;3.111275572297222E7;74;6
97289;3.111275572297222E7;74;6
97290;3.111275572297222E7;74;6
97291;3.111275572297222E7;74;6
97292;3.111275572297222E7;74;6
97293;3.111275572297222E7;74;6
97294;3.111275572297222E7;74;6
97295;3.111275572297222E7;74;6
97296;3.111275572297222E7;74;6
97297;3.111275572297222E7;74;6
97298;3.111275572297222E7;74;6
97299;3.111275572297222E7;74;6
97300;3.111275572297222E7;74;6
97301;3.111275572297222E7;74;6
97302;3.111275572297222E7;74;6
97303;3.111275572297222E7;74;6
97304;3.111275572297222E7;74;6
97305;3.111275572297222E7;74;6
97306;3.111275572297222E7;74;6
97307;3.111275572297222E7;74;6
97308;3.111275572297222E7;74;6
97309;3.111275572297222E7;74;6
97310;3.111275572297222E7;74;6
97311;3.111275572297222E7;74;6
97312;3.111275572297222E7;74;6
97313;3.111275572297222E7;74;6
97314;3.111275572297222E7;74;6
97315;3.111275572297222E7;74;6
97316;3.111275572297222E7;74;6
97317;3.111275572297222E7;74;6
97318;3.111275572297222E7;74;6
97319;3.111275572297222E7;74;6
97320;3.111275572297222E7;74;6
97321;3.111275572297222E7;74;6
97322;3.111275572297222E7;74;6
97323;3.111275572297222E7;74;6
97324;3.111275572297222E7;74;6
97325;3.111275572297222E7;74;6
97326;3.111275572297222E7;74;6
97327;3.111275572297222E7;74;6
97328;3.111275572297222E7;74;6
97329;3.111275572297222E7;74;6
97330;3.111275572297222E7;74;6
97331;3.111275572297222E7;74;6
97332;3.111275572297222E7;74;6
97333;3.111275572297222E7;74;6
97334;3.111275572297222E7;74;6
97335;3.111275572297222E7;74;6
97336;3.111275572297222E7;74;6
97337;3.111275572297222E7;74;6
97338;3.111275572297222E7;74;6
97339;3.111275572297222E7;74;6
97340;3.111275572297222E7;74;6
97341;3.111275572297222E7;74;6
97342;3.111275572297222E7;74;6
97343;3.111275572297222E7;74;6
97344;3.111275572297222E7;74;6
97345;3.111275572297222E7;74;6
97346;3.111275572297222E7;74;6
97347;3.111275572297222E7;74;6
97348;3.111275572297222E7;74;6
97349;3.111275572297222E7;74;6
97350;3.111275572297222E7;74;6
97351;3.111275572297222E7;74;6
97352;3.111275572297222E7;74;6
97353;3.111275572297222E7;74;6
97354;3.111275572297222E7;74;6
97355;3.111275572297222E7;74;6
97356;3.111275572297222E7;74;6
97357;3.111275572297222E7;74;6
97358;3.111275572297222E7;74;6
97359;3.111275572297222E7;74;6
97360;3.111275572297222E7;74;6
97361;3.111275572297222E7;74;6
97362;3.111275572297222E7;74;6
97363;3.111275572297222E7;74;6
97364;3.111275572297222E7;74;6
97365;3.111275572297222E7;74;6
97366;3.111275572297222E7;74;6
97367;3.111275572297222E7;74;6
97368;3.111275572297222E7;74;6
97369;3.111275572297222E7;74;6
97370;3.111275572297222E7;74;6
97371;3.111275572297222E7;74;6
97372;3.111275572297222E7;74;6
97373;3.111275572297222E7;74;6
97374;3.111275572297222E7;74;6
97375;3.111275572297222E7;74;6
97376;3.111275572297222E7;74;6
97377;3.111275572297222E7;74;6
97378;3.111275572297222E7;74;6
97379;3.111275572297222E7;74;6
97380;3.111275572297222E7;74;6
97381;3.111275572297222E7;74;6
97382;3.111275572297222E7;74;6
97383;3.111275572297222E7;74;6
97384;3.111275572297222E7;74;6
97385;3.111275572297222E7;74;6
97386;3.111275572297222E7;74;6
97387;3.111275572297222E7;74;6
97388;3.111275572297222E7;74;6
97389;3.111275572297222E7;74;6
97390;3.111275572297222E7;74;6
97391;3.111275572297222E7;74;6
